Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_G
2018,1,Ciutat Vella,3,la Barceloneta,15,1039,11,1
2018,1,Ciutat Vella,3,la Barceloneta,15,1039,..,3
2018,1,Ciutat Vella,3,la Barceloneta,15,1040,6,1
2018,1,Ciutat Vella,3,la Barceloneta,15,1040,..,2
2018,1,Ciutat Vella,3,la Barceloneta,15,1041,10,1
2018,1,Ciutat Vella,3,la Barceloneta,15,1041,..,2
2018,1,Ciutat Vella,3,la Barceloneta,15,1042,38,1
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,6,1
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,..,2
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,11,1
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,17,1
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,14,1
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,16,1
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,..,2
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,..,3
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,9,1
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,..,3
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,10,1
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,..,3
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,6,1
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,..,3
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,..,1
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,14,1
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,16,1
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,..,3
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,9,1
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,..,2
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,8,1
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,..,3
2018,2,Eixample,5,el Fort Pienc,20,2001,12,1
2018,2,Eixample,5,el Fort Pienc,20,2001,..,3
2018,2,Eixample,5,el Fort Pienc,20,2002,17,1
2018,2,Eixample,5,el Fort Pienc,20,2002,..,3
2018,2,Eixample,5,el Fort Pienc,20,2003,47,1
2018,2,Eixample,5,el Fort Pienc,20,2004,12,1
2018,2,Eixample,5,el Fort Pienc,20,2005,14,1
2018,2,Eixample,5,el Fort Pienc,20,2006,11,1
2018,2,Eixample,5,el Fort Pienc,20,2007,15,1
2018,2,Eixample,5,el Fort Pienc,20,2007,..,3
2018,2,Eixample,5,el Fort Pienc,20,2008,14,1
2018,2,Eixample,5,el Fort Pienc,20,2009,12,1
2018,2,Eixample,5,el Fort Pienc,21,2010,8,1
2018,2,Eixample,5,el Fort Pienc,21,2011,14,1
2018,2,Eixample,5,el Fort Pienc,21,2012,10,1
2018,2,Eixample,5,el Fort Pienc,21,2013,8,1
2018,2,Eixample,5,el Fort Pienc,22,2014,7,1
2018,2,Eixample,5,el Fort Pienc,22,2014,..,3
2018,2,Eixample,5,el Fort Pienc,22,2015,16,1
2018,2,Eixample,5,el Fort Pienc,22,2015,..,2
2018,2,Eixample,5,el Fort Pienc,22,2015,..,3
2018,2,Eixample,5,el Fort Pienc,22,2016,17,1
2018,2,Eixample,5,el Fort Pienc,22,2017,21,1
2018,2,Eixample,5,el Fort Pienc,22,2018,21,1
2018,2,Eixample,5,el Fort Pienc,22,2019,21,1
2018,2,Eixample,5,el Fort Pienc,22,2020,12,1
2018,2,Eixample,6,la Sagrada Família,23,2021,8,1
2018,2,Eixample,6,la Sagrada Família,23,2022,8,1
2018,2,Eixample,6,la Sagrada Família,23,2023,11,1
2018,2,Eixample,6,la Sagrada Família,23,2023,..,2
2018,2,Eixample,6,la Sagrada Família,23,2024,9,1
2018,2,Eixample,6,la Sagrada Família,24,2025,12,1
2018,2,Eixample,6,la Sagrada Família,24,2026,24,1
2018,2,Eixample,6,la Sagrada Família,24,2027,22,1
2018,2,Eixample,6,la Sagrada Família,24,2028,18,1
2018,2,Eixample,6,la Sagrada Família,24,2029,10,1
2018,2,Eixample,6,la Sagrada Família,24,2030,13,1
2018,2,Eixample,6,la Sagrada Família,24,2031,9,1
2018,2,Eixample,6,la Sagrada Família,24,2032,35,1
2018,2,Eixample,6,la Sagrada Família,25,2033,20,1
2018,2,Eixample,6,la Sagrada Família,25,2034,11,1
2018,2,Eixample,6,la Sagrada Família,25,2034,..,3
2018,2,Eixample,6,la Sagrada Família,25,2035,19,1
2018,2,Eixample,6,la Sagrada Família,25,2036,8,1
2018,2,Eixample,6,la Sagrada Família,25,2037,6,1
2018,2,Eixample,6,la Sagrada Família,25,2038,14,1
2018,2,Eixample,6,la Sagrada Família,25,2039,17,1
2018,2,Eixample,6,la Sagrada Família,25,2039,..,2
2018,2,Eixample,6,la Sagrada Família,25,2040,16,1
2018,2,Eixample,6,la Sagrada Família,25,2040,..,2
2018,2,Eixample,6,la Sagrada Família,26,2041,24,1
2018,2,Eixample,6,la Sagrada Família,26,2042,17,1
2018,2,Eixample,6,la Sagrada Família,26,2043,9,1
2018,2,Eixample,6,la Sagrada Família,26,2044,15,1
2018,2,Eixample,6,la Sagrada Família,26,2045,9,1
2018,2,Eixample,6,la Sagrada Família,26,2046,24,1
2018,2,Eixample,6,la Sagrada Família,26,2047,16,1
2018,2,Eixample,6,la Sagrada Família,26,2047,..,3
2018,2,Eixample,6,la Sagrada Família,26,2048,12,1
2018,2,Eixample,6,la Sagrada Família,27,2049,23,1
2018,2,Eixample,6,la Sagrada Família,27,2050,21,1
2018,2,Eixample,6,la Sagrada Família,27,2051,15,1
2018,2,Eixample,6,la Sagrada Família,27,2052,20,1
2018,2,Eixample,6,la Sagrada Família,27,2053,11,1
2018,2,Eixample,6,la Sagrada Família,27,2054,21,1
2018,2,Eixample,6,la Sagrada Família,27,2054,..,3
2018,2,Eixample,7,la Dreta de l'Eixample,28,2055,17,1
2018,2,Eixample,7,la Dreta de l'Eixample,28,2056,34,1
2018,2,Eixample,7,la Dreta de l'Eixample,28,2057,15,1
2018,2,Eixample,7,la Dreta de l'Eixample,28,2058,17,1
2018,2,Eixample,7,la Dreta de l'Eixample,28,2059,22,1
2018,2,Eixample,7,la Dreta de l'Eixample,28,2060,16,1
2018,2,Eixample,7,la Dreta de l'Eixample,29,2061,10,1
2018,2,Eixample,7,la Dreta de l'Eixample,29,2061,..,2
2018,2,Eixample,7,la Dreta de l'Eixample,29,2062,12,1
2018,2,Eixample,7,la Dreta de l'Eixample,29,2062,..,2
2018,2,Eixample,7,la Dreta de l'Eixample,29,2063,25,1
2018,2,Eixample,7,la Dreta de l'Eixample,29,2063,..,2
2018,2,Eixample,7,la Dreta de l'Eixample,29,2064,14,1
2018,2,Eixample,7,la Dreta de l'Eixample,29,2065,12,1
2018,2,Eixample,7,la Dreta de l'Eixample,30,2066,10,1
2018,2,Eixample,7,la Dreta de l'Eixample,30,2066,..,2
2018,2,Eixample,7,la Dreta de l'Eixample,30,2067,10,1
2018,2,Eixample,7,la Dreta de l'Eixample,30,2068,17,1
2018,2,Eixample,7,la Dreta de l'Eixample,30,2069,14,1
2018,2,Eixample,7,la Dreta de l'Eixample,31,2070,8,1
2018,2,Eixample,7,la Dreta de l'Eixample,31,2071,11,1
2018,2,Eixample,7,la Dreta de l'Eixample,31,2072,25,1
2018,2,Eixample,7,la Dreta de l'Eixample,31,2072,..,2
2018,2,Eixample,7,la Dreta de l'Eixample,31,2072,..,3
2018,2,Eixample,7,la Dreta de l'Eixample,32,2073,25,1
2018,2,Eixample,7,la Dreta de l'Eixample,32,2074,11,1
2018,2,Eixample,7,la Dreta de l'Eixample,32,2075,10,1
2018,2,Eixample,7,la Dreta de l'Eixample,32,2075,..,2
2018,2,Eixample,7,la Dreta de l'Eixample,32,2076,12,1
2018,2,Eixample,7,la Dreta de l'Eixample,33,2077,15,1
2018,2,Eixample,7,la Dreta de l'Eixample,33,2077,..,2
2018,2,Eixample,7,la Dreta de l'Eixample,34,2078,21,1
2018,2,Eixample,7,la Dreta de l'Eixample,34,2078,..,2
2018,2,Eixample,7,la Dreta de l'Eixample,34,2079,18,1
2018,2,Eixample,7,la Dreta de l'Eixample,35,2080,25,1
2018,2,Eixample,7,la Dreta de l'Eixample,35,2081,29,1
2018,2,Eixample,7,la Dreta de l'Eixample,36,2082,14,1
2018,2,Eixample,7,la Dreta de l'Eixample,36,2082,..,3
2018,2,Eixample,7,la Dreta de l'Eixample,36,2083,7,1
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,10,1
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,..,2
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,8,1
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,18,1
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,16,1
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2088,6,1
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2089,22,1
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2090,11,1
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2090,..,3
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2091,20,1
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2092,18,1
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2092,..,2
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2093,20,1
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2093,..,3
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2094,6,1
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2095,18,1
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2095,..,2
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2096,24,1
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2096,..,3
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2097,7,1
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2098,9,1
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2098,..,3
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2099,14,1
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2100,16,1
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2101,26,1
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2102,15,1
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2103,19,1
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2103,..,2
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2104,9,1
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2105,14,1
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2106,9,1
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2107,20,1
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2108,16,1
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2109,23,1
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2110,15,1
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2111,11,1
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2111,..,2
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2112,12,1
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2113,22,1
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2113,..,3
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2114,14,1
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2115,23,1
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2116,11,1
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2117,13,1
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2118,8,1
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2118,..,2
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2119,5,1
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2120,14,1
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2121,10,1
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2122,9,1
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,7,1
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,7,1
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,13,1
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,19,1
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,9,1
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,19,1
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,15,1
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,11,1
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,12,1
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,16,1
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,..,3
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2133,20,1
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2134,12,1
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2135,17,1
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2135,..,3
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2136,6,1
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2137,9,1
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2138,22,1
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2139,11,1
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2140,23,1
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2140,..,3
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2141,9,1
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2142,15,1
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2142,..,2
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2143,14,1
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2144,11,1
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2145,25,1
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2145,..,3
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2146,18,1
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2147,11,1
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2148,18,1
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2148,..,2
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2149,20,1
2018,2,Eixample,10,Sant Antoni,51,2150,17,1
2018,2,Eixample,10,Sant Antoni,51,2150,..,2
2018,2,Eixample,10,Sant Antoni,51,2151,15,1
2018,2,Eixample,10,Sant Antoni,51,2152,13,1
2018,2,Eixample,10,Sant Antoni,51,2153,14,1
2018,2,Eixample,10,Sant Antoni,51,2154,9,1
2018,2,Eixample,10,Sant Antoni,51,2155,16,1
2018,2,Eixample,10,Sant Antoni,51,2155,..,2
2018,2,Eixample,10,Sant Antoni,51,2155,..,3
2018,2,Eixample,10,Sant Antoni,51,2156,19,1
2018,2,Eixample,10,Sant Antoni,51,2156,..,3
2018,2,Eixample,10,Sant Antoni,51,2157,12,1
2018,2,Eixample,10,Sant Antoni,52,2158,15,1
2018,2,Eixample,10,Sant Antoni,52,2159,18,1
2018,2,Eixample,10,Sant Antoni,52,2160,15,1
2018,2,Eixample,10,Sant Antoni,52,2161,8,1
2018,2,Eixample,10,Sant Antoni,52,2161,..,2
2018,2,Eixample,10,Sant Antoni,52,2162,13,1
2018,2,Eixample,10,Sant Antoni,53,2163,13,1
2018,2,Eixample,10,Sant Antoni,53,2164,11,1
2018,2,Eixample,10,Sant Antoni,53,2165,18,1
2018,2,Eixample,10,Sant Antoni,53,2165,..,3
2018,2,Eixample,10,Sant Antoni,54,2166,23,1
2018,2,Eixample,10,Sant Antoni,54,2166,..,2
2018,2,Eixample,10,Sant Antoni,54,2167,20,1
2018,2,Eixample,10,Sant Antoni,54,2168,21,1
2018,2,Eixample,10,Sant Antoni,55,2169,13,1
2018,2,Eixample,10,Sant Antoni,55,2170,14,1
2018,2,Eixample,10,Sant Antoni,55,2170,..,3
2018,2,Eixample,10,Sant Antoni,55,2171,19,1
2018,2,Eixample,10,Sant Antoni,55,2171,..,3
2018,2,Eixample,10,Sant Antoni,55,2172,25,1
2018,2,Eixample,10,Sant Antoni,55,2173,15,1
2018,3,Sants-Montjuïc,11,el Poble-sec,56,3001,18,1
2018,3,Sants-Montjuïc,11,el Poble-sec,56,3001,..,2
2018,3,Sants-Montjuïc,11,el Poble-sec,56,3002,22,1
2018,3,Sants-Montjuïc,11,el Poble-sec,56,3003,11,1
2018,3,Sants-Montjuïc,11,el Poble-sec,56,3004,11,1
2018,3,Sants-Montjuïc,11,el Poble-sec,56,3004,..,3
2018,3,Sants-Montjuïc,11,el Poble-sec,56,3005,6,1
2018,3,Sants-Montjuïc,11,el Poble-sec,56,3005,..,3
2018,3,Sants-Montjuïc,11,el Poble-sec,56,3006,10,1
2018,3,Sants-Montjuïc,11,el Poble-sec,56,3006,..,3
2018,3,Sants-Montjuïc,11,el Poble-sec,56,3007,16,1
2018,3,Sants-Montjuïc,11,el Poble-sec,56,3007,..,2
2018,3,Sants-Montjuïc,11,el Poble-sec,56,3008,11,1
2018,3,Sants-Montjuïc,11,el Poble-sec,56,3009,12,1
2018,3,Sants-Montjuïc,11,el Poble-sec,56,3009,..,2
2018,3,Sants-Montjuïc,11,el Poble-sec,57,3010,17,1
2018,3,Sants-Montjuïc,11,el Poble-sec,57,3011,10,1
2018,3,Sants-Montjuïc,11,el Poble-sec,57,3012,20,1
2018,3,Sants-Montjuïc,11,el Poble-sec,57,3013,12,1
2018,3,Sants-Montjuïc,11,el Poble-sec,57,3014,11,1
2018,3,Sants-Montjuïc,11,el Poble-sec,57,3014,..,3
2018,3,Sants-Montjuïc,11,el Poble-sec,57,3015,19,1
2018,3,Sants-Montjuïc,11,el Poble-sec,57,3016,7,1
2018,3,Sants-Montjuïc,11,el Poble-sec,57,3017,8,1
2018,3,Sants-Montjuïc,11,el Poble-sec,58,3018,14,1
2018,3,Sants-Montjuïc,11,el Poble-sec,58,3019,16,1
2018,3,Sants-Montjuïc,11,el Poble-sec,58,3020,18,1
2018,3,Sants-Montjuïc,11,el Poble-sec,58,3021,32,1
2018,3,Sants-Montjuïc,11,el Poble-sec,58,3021,..,3
2018,3,Sants-Montjuïc,11,el Poble-sec,58,3022,14,1
2018,3,Sants-Montjuïc,11,el Poble-sec,59,3023,14,1
2018,3,Sants-Montjuïc,11,el Poble-sec,59,3023,..,3
2018,3,Sants-Montjuïc,11,el Poble-sec,59,3024,15,1
2018,3,Sants-Montjuïc,12,la Marina del Prat Vermell,60,3025,17,1
2018,3,Sants-Montjuïc,13,la Marina de Port,61,3026,11,1
2018,3,Sants-Montjuïc,13,la Marina de Port,61,3027,21,1
2018,3,Sants-Montjuïc,13,la Marina de Port,61,3028,14,1
2018,3,Sants-Montjuïc,13,la Marina de Port,61,3029,23,1
2018,3,Sants-Montjuïc,13,la Marina de Port,61,3030,21,1
2018,3,Sants-Montjuïc,13,la Marina de Port,62,3031,24,1
2018,3,Sants-Montjuïc,13,la Marina de Port,62,3031,..,3
2018,3,Sants-Montjuïc,13,la Marina de Port,62,3032,22,1
2018,3,Sants-Montjuïc,13,la Marina de Port,62,3032,..,3
2018,3,Sants-Montjuïc,13,la Marina de Port,62,3033,19,1
2018,3,Sants-Montjuïc,13,la Marina de Port,62,3034,16,1
2018,3,Sants-Montjuïc,13,la Marina de Port,62,3211,9,1
2018,3,Sants-Montjuïc,13,la Marina de Port,63,3035,24,1
2018,3,Sants-Montjuïc,13,la Marina de Port,63,3036,20,1
2018,3,Sants-Montjuïc,13,la Marina de Port,63,3036,..,3
2018,3,Sants-Montjuïc,13,la Marina de Port,63,3037,7,1
2018,3,Sants-Montjuïc,13,la Marina de Port,63,3212,27,1
2018,3,Sants-Montjuïc,13,la Marina de Port,63,3212,..,3
2018,3,Sants-Montjuïc,13,la Marina de Port,63,3213,18,1
2018,3,Sants-Montjuïc,13,la Marina de Port,64,3038,9,1
2018,3,Sants-Montjuïc,13,la Marina de Port,64,3039,19,1
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3040,16,1
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3040,..,2
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3041,8,1
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3042,8,1
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3043,40,1
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3043,..,2
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3044,7,1
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3045,10,1
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3045,..,2
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3046,5,1
2018,3,Sants-Montjuïc,15,Hostafrancs,66,3047,7,1
2018,3,Sants-Montjuïc,15,Hostafrancs,66,3047,..,3
2018,3,Sants-Montjuïc,15,Hostafrancs,66,3048,13,1
2018,3,Sants-Montjuïc,15,Hostafrancs,66,3048,..,3
2018,3,Sants-Montjuïc,15,Hostafrancs,66,3049,17,1
2018,3,Sants-Montjuïc,15,Hostafrancs,66,3050,14,1
2018,3,Sants-Montjuïc,15,Hostafrancs,67,3051,13,1
2018,3,Sants-Montjuïc,15,Hostafrancs,67,3052,17,1
2018,3,Sants-Montjuïc,15,Hostafrancs,67,3053,19,1
2018,3,Sants-Montjuïc,15,Hostafrancs,67,3054,11,1
2018,3,Sants-Montjuïc,15,Hostafrancs,67,3054,..,3
2018,3,Sants-Montjuïc,15,Hostafrancs,67,3055,14,1
2018,3,Sants-Montjuïc,15,Hostafrancs,67,3056,9,1
2018,3,Sants-Montjuïc,15,Hostafrancs,67,3056,..,3
2018,3,Sants-Montjuïc,16,la Bordeta,68,3057,10,1
2018,3,Sants-Montjuïc,16,la Bordeta,68,3058,39,1
2018,3,Sants-Montjuïc,16,la Bordeta,68,3059,12,1
2018,3,Sants-Montjuïc,16,la Bordeta,68,3060,11,1
2018,3,Sants-Montjuïc,16,la Bordeta,68,3061,17,1
2018,3,Sants-Montjuïc,16,la Bordeta,69,3062,14,1
2018,3,Sants-Montjuïc,16,la Bordeta,69,3063,11,1
2018,3,Sants-Montjuïc,16,la Bordeta,69,3064,..,1
2018,3,Sants-Montjuïc,16,la Bordeta,69,3065,10,1
2018,3,Sants-Montjuïc,16,la Bordeta,69,3066,10,1
